contract_id,personnel_id,est_id,ref_date,base_salary_lcu,gross_salary_lcu,net_salary_lcu,contract_type,occupation_native,occupation_english,occupation_isconame,occupation_iscocode,start_date,end_date,whours,paygrade,seniority,country_code,country_name,adm1_name,adm1_code
C024943,W07440,ORG0100,3/9/2023,3369.28,5757.2,4564.65,Permanent,Ingenieur,Engineer,Technicians,2141,3/15/2020,1/11/2024,40,P1,24,ZMB,Zambia,Eastern Province,ZMB03
C024944,W06285,ORG0457,1/21/2024,5050.32,7044.55,6295.12,Open-term,Comptable,Accountant,Technicians,2421,1/3/2016,7/8/2027,39.2,G6,17,ZMB,Zambia,Eastern Province,ZMB01
C024945,W05092,ORG0082,12/20/2023,4809.25,5568.25,4708.52,Permanent,Comptable,Technician,Accountants,2141,12/6/2022,12/19/2027,42.4,G8,6,ZMB,Zambia,Eastern Province,ZMB01
C024946,W06058,ORG0106,12/29/2023,3165.78,4454.19,3407.74,Permanent,Chauffeur,Engineer,Accountants,2421,5/18/2015,3/20/2025,38.9,G7,2,ZMB,Zambia,Northern Province,ZMB03
C024947,W09004,ORG0458,1/2/2024,3961.63,6370.09,4673.15,Open-term,Ingenieur,Analyst,Accountants,2141,8/24/2016,6/16/2026,28.1,G6,0,ZMB,Zambia,Western Province,ZMB03
C024948,W01091,ORG0097,1/23/2024,4873.18,4873.18,4324.95,Permanent,Chauffeur,Driver,Analysts,8322,6/12/2015,3/9/2025,30.3,P1,23,ZMB,Zambia,Lusaka Province,ZMB02
C024949,W03789,ORG0049,12/5/2024,4224.63,5735.33,3537.27,Open-term,Analyste,Driver,Analysts,2411,7/14/2021,5/19/2027,48.7,P2,20,ZMB,Zambia,Eastern Province,ZMB01
C024950,W02459,ORG0421,4/7/2023,4431.54,5714.88,5040.19,Open-term,Comptable,Analyst,Analysts,2421,6/22/2016,12/18/2024,38.3,P1,28,ZMB,Zambia,Lusaka Province,ZMB03
C024951,W00996,ORG0193,4/24/2024,3602.98,6653.32,5596.22,Open-term,Technicien,Engineer,Accountants,2411,12/9/2023,10/23/2026,36.3,G8,6,ZMB,Zambia,Lusaka Province,ZMB04
C024952,W01606,ORG0029,1/23/2023,3664.08,3664.08,2928.39,Permanent,Analyste,Accountant,Technicians,3115,2/21/2023,8/10/2028,40.4,G7,19,ZMB,Zambia,Western Province,ZMB02
C024953,W05150,ORG0042,6/26/2023,3606.82,4758.93,3372.22,Short-term,Ingenieur,Accountant,Accountants,3115,10/2/2018,6/29/2024,48.5,G7,9,ZMB,Zambia,Eastern Province,ZMB04
C024954,W08064,ORG0072,2/24/2024,3109.27,4049.4,4049.4,Short-term,Technicien,Analyst,Technicians,2421,3/11/2015,10/31/2028,41.4,G7,12,ZMB,Zambia,Northern Province,ZMB02
C024955,W08395,ORG0201,11/4/2024,2656.97,5262.15,4146.53,Permanent,Ingenieur,Engineer,Technicians,8322,9/16/2023,3/30/2028,35,P2,18,ZMB,Zambia,Eastern Province,ZMB01
C024956,W06353,ORG0202,2/22/2023,3126.21,3850.06,2796.69,Permanent,Chauffeur,Engineer,Accountants,2141,12/5/2017,12/26/2025,42.1,G7,22,ZMB,Zambia,Northern Province,ZMB02
C024957,W08337,ORG0024,2/19/2023,3947.52,4081.08,3253.43,Open-term,Chauffeur,Analyst,Accountants,2411,10/17/2018,5/27/2028,39,P2,11,ZMB,Zambia,Northern Province,ZMB03
C024958,W05135,ORG0028,4/14/2024,3852.38,6244.41,4579.8,Permanent,Ingenieur,Engineer,Technicians,8322,6/11/2016,4/4/2028,43.5,G7,26,ZMB,Zambia,Eastern Province,ZMB01
C024959,W03393,ORG0099,7/10/2023,4049.06,5794.45,2420.58,Short-term,Ingenieur,Analyst,Analysts,3115,12/20/2018,8/20/2028,42.4,P1,19,ZMB,Zambia,Northern Province,ZMB04
C024960,W09352,ORG0299,10/28/2023,2793.84,3435.34,3435.34,Permanent,Comptable,Accountant,Technicians,2411,12/23/2021,2/14/2028,45.3,G6,0,ZMB,Zambia,Western Province,ZMB05
C024961,W05619,ORG0347,10/24/2024,4204.1,4215.09,4215.09,Open-term,Chauffeur,Analyst,Analysts,2421,3/10/2017,1/28/2024,46.3,P1,15,ZMB,Zambia,Western Province,ZMB01
C024962,W08914,ORG0168,7/11/2023,3144.25,5452.9,4493.38,Permanent,Comptable,Analyst,Analysts,2411,5/28/2016,7/9/2024,41,G6,22,ZMB,Zambia,Lusaka Province,ZMB04
C024963,W03469,ORG0006,5/8/2024,3257.01,3257.01,3257.01,Open-term,Chauffeur,Driver,Accountants,2141,9/2/2018,11/19/2028,40.6,P2,16,ZMB,Zambia,Eastern Province,ZMB01
C024964,W04024,ORG0121,12/21/2024,4323.33,6789.14,3944.66,Open-term,Chauffeur,Engineer,Analysts,2141,10/26/2019,12/4/2027,36.7,P2,12,ZMB,Zambia,Eastern Province,ZMB01
C024965,W00331,ORG0405,6/15/2024,3421.25,4259.57,4259.57,Short-term,Technicien,Analyst,Drivers,8322,1/6/2020,1/17/2024,44.7,G7,8,ZMB,Zambia,Central Province,ZMB05
C024966,W05334,ORG0195,10/25/2024,2571.96,5470,3198.12,Open-term,Technicien,Technician,Analysts,2141,6/10/2015,8/19/2027,40.8,G5,12,ZMB,Zambia,Central Province,ZMB01
C024967,W09404,ORG0098,5/13/2023,4329.63,4329.63,4305.2,Open-term,Ingenieur,Engineer,Analysts,3115,1/18/2017,1/29/2028,48.3,G8,3,ZMB,Zambia,Northern Province,ZMB05
C024968,W09287,ORG0447,2/7/2023,3964.86,6394.69,3489.48,Open-term,Analyste,Engineer,Technicians,2421,10/15/2021,10/4/2027,41.7,G7,1,ZMB,Zambia,Eastern Province,ZMB02
C024969,W05486,ORG0047,1/6/2024,2783.07,7055.3,4415.4,Open-term,Chauffeur,Technician,Analysts,2421,4/17/2017,12/12/2027,32,G6,2,ZMB,Zambia,Western Province,ZMB01
C024970,W09112,ORG0460,4/10/2024,3999.08,5356.81,4866.73,Short-term,Comptable,Analyst,Drivers,2421,5/31/2023,6/9/2028,39.2,G7,5,ZMB,Zambia,Lusaka Province,ZMB03
C024971,W09998,ORG0254,3/3/2023,4065.93,5981.46,4201.16,Short-term,Ingenieur,Accountant,Analysts,2141,11/13/2019,10/1/2025,38.3,G8,1,ZMB,Zambia,Eastern Province,ZMB01
C024972,W01893,ORG0478,2/7/2024,4568.33,5367.89,4086.97,Permanent,Chauffeur,Accountant,Engineers,2141,7/4/2021,9/1/2024,35.4,G8,22,ZMB,Zambia,Western Province,ZMB05
C024973,W03116,ORG0004,9/16/2024,4346.59,4727.9,4727.9,Short-term,Ingenieur,Accountant,Drivers,3115,6/30/2018,3/30/2026,26.6,G8,21,ZMB,Zambia,Western Province,ZMB01
C024974,W00385,ORG0445,1/29/2024,4208.26,4368.11,4368.11,Permanent,Chauffeur,Engineer,Accountants,2411,8/22/2015,12/6/2028,45.9,G6,29,ZMB,Zambia,Eastern Province,ZMB01
C024975,W07003,ORG0131,4/9/2023,4476.07,7523.57,5048.17,Permanent,Ingenieur,Analyst,Analysts,3115,2/23/2017,9/7/2026,39.7,G6,18,ZMB,Zambia,Lusaka Province,ZMB02
C024976,W06881,ORG0197,12/22/2024,4581.64,5564.28,4908.62,Open-term,Comptable,Analyst,Technicians,2411,10/17/2021,8/29/2025,35.3,G5,9,ZMB,Zambia,Lusaka Province,ZMB04
C024977,W08946,ORG0274,1/1/2024,3782.41,4321.01,4321.01,Permanent,Analyste,Engineer,Accountants,2141,9/20/2019,2/13/2024,42.6,P2,10,ZMB,Zambia,Lusaka Province,ZMB02
C024978,W05047,ORG0402,9/30/2024,3338.46,6167.67,2889.47,Permanent,Technicien,Technician,Drivers,2141,12/22/2018,8/22/2025,36.6,P2,19,ZMB,Zambia,Lusaka Province,ZMB05
C024979,W04707,ORG0216,6/1/2023,4239.39,5509.49,4366.07,Open-term,Chauffeur,Engineer,Analysts,2141,9/1/2015,3/19/2025,50.3,G8,1,ZMB,Zambia,Central Province,ZMB01
C024980,W06552,ORG0297,8/8/2023,3566.96,5087.74,5087.74,Open-term,Technicien,Accountant,Accountants,2141,6/27/2021,8/1/2028,30.8,G7,17,ZMB,Zambia,Eastern Province,ZMB05
C024981,W01058,ORG0399,1/7/2024,4819.35,4819.35,4504.58,Open-term,Chauffeur,Engineer,Analysts,3115,2/20/2016,4/20/2025,37,G7,5,ZMB,Zambia,Northern Province,ZMB02
C024982,W01804,ORG0230,5/31/2023,5004.98,5004.98,5004.98,Permanent,Comptable,Technician,Analysts,2141,8/28/2015,4/14/2027,36.4,G8,29,ZMB,Zambia,Northern Province,ZMB04
C024983,W09040,ORG0491,4/30/2024,3881.88,5486.29,3491.97,Open-term,Chauffeur,Engineer,Engineers,2421,2/5/2022,8/15/2024,43.3,P1,18,ZMB,Zambia,Eastern Province,ZMB01
C024984,W09298,ORG0450,4/6/2024,3285.88,4384.94,4384.94,Permanent,Analyste,Driver,Engineers,8322,4/24/2015,5/24/2025,34.5,G5,4,ZMB,Zambia,Central Province,ZMB03
C024985,W01791,ORG0417,2/6/2024,4969.89,5802.03,5097.89,Short-term,Technicien,Analyst,Drivers,2411,8/17/2015,10/24/2025,35.5,G8,19,ZMB,Zambia,Lusaka Province,ZMB04
C024986,W05913,ORG0083,4/2/2023,4325.03,7154.06,2724.83,Permanent,Chauffeur,Technician,Technicians,8322,2/10/2016,6/1/2024,39.5,G7,2,ZMB,Zambia,Eastern Province,ZMB01
C024987,W04286,ORG0419,10/16/2023,3956.04,4757.06,4537.3,Permanent,Analyste,Technician,Drivers,8322,12/23/2022,5/17/2026,38,G5,15,ZMB,Zambia,Lusaka Province,ZMB04
C024988,W09019,ORG0070,12/1/2023,3505.32,5905.74,4430.92,Permanent,Ingenieur,Accountant,Technicians,3115,2/20/2023,9/12/2024,42.2,G6,5,ZMB,Zambia,Northern Province,ZMB03
C024989,W05851,ORG0488,9/7/2023,3153.16,5289.07,4508.43,Permanent,Technicien,Analyst,Accountants,3115,7/24/2015,2/2/2027,38.9,P1,10,ZMB,Zambia,Eastern Province,ZMB03
C024990,W06470,ORG0326,10/16/2024,3051.45,5920.69,4540.14,Permanent,Technicien,Accountant,Engineers,3115,1/25/2022,5/9/2028,40.1,P2,10,ZMB,Zambia,Western Province,ZMB05
C024991,W09124,ORG0189,4/13/2024,3789.38,3899.11,3899.11,Permanent,Comptable,Driver,Accountants,3115,1/14/2021,5/21/2024,43.4,G8,23,ZMB,Zambia,Central Province,ZMB01
C024992,W02615,ORG0056,6/23/2023,3822.65,6272.44,4949.5,Short-term,Comptable,Accountant,Accountants,3115,3/23/2023,11/11/2027,42.5,G8,4,ZMB,Zambia,Western Province,ZMB04
C024993,W09830,ORG0127,3/8/2024,3001.36,3795.57,3795.57,Permanent,Analyste,Technician,Drivers,2141,1/6/2018,8/3/2024,41.9,P1,21,ZMB,Zambia,Central Province,ZMB05
C024994,W01566,ORG0204,8/25/2023,2750.31,4818.64,4818.64,Permanent,Technicien,Technician,Analysts,2421,3/1/2020,2/11/2028,45.7,P2,1,ZMB,Zambia,Western Province,ZMB04
C024995,W07802,ORG0210,4/4/2023,3281.37,4263.18,4263.18,Open-term,Ingenieur,Analyst,Drivers,8322,5/9/2016,6/1/2027,38.8,P2,14,ZMB,Zambia,Eastern Province,ZMB01
C024996,W01463,ORG0438,6/6/2023,3277.35,4608.88,4608.88,Permanent,Chauffeur,Engineer,Drivers,3115,7/23/2023,8/19/2027,46.5,P1,17,ZMB,Zambia,Central Province,ZMB01
C024997,W03720,ORG0077,2/16/2023,4357.6,6431.33,5437.41,Permanent,Technicien,Analyst,Drivers,8322,9/4/2017,5/29/2027,40.4,G6,22,ZMB,Zambia,Northern Province,ZMB02
C024998,W08239,ORG0090,4/22/2024,4069.99,4502.75,4502.75,Permanent,Comptable,Technician,Drivers,2421,9/5/2018,12/23/2027,34.7,G7,12,ZMB,Zambia,Western Province,ZMB05
C024999,W07985,ORG0260,3/23/2023,5328.65,5882.61,5835.25,Open-term,Ingenieur,Accountant,Analysts,2411,3/14/2021,6/2/2025,44.6,G8,0,ZMB,Zambia,Western Province,ZMB03
C025000,W09049,ORG0486,11/19/2024,3343.9,4179.95,4179.95,Permanent,Analyste,Driver,Engineers,2421,4/9/2021,7/15/2024,38.1,P2,15,ZMB,Zambia,Central Province,ZMB04
C025001,W09613,ORG0276,5/10/2024,4602.03,5673.18,4669.2,Permanent,Ingenieur,Analyst,Drivers,2141,1/16/2021,8/22/2027,41.8,G8,8,ZMB,Zambia,Central Province,ZMB02
C025002,W07204,ORG0437,5/27/2024,3463.67,5986.1,4885.09,Open-term,Chauffeur,Engineer,Engineers,2141,6/21/2017,6/24/2026,42.2,G6,7,ZMB,Zambia,Eastern Province,ZMB05
C025003,W02086,ORG0330,9/11/2024,3501.18,5820.91,4340.69,Permanent,Chauffeur,Technician,Engineers,2411,6/18/2021,8/13/2028,32.4,G7,10,ZMB,Zambia,Lusaka Province,ZMB01
C025004,W03931,ORG0400,11/1/2023,3963.42,5542.73,4857.98,Open-term,Ingenieur,Analyst,Engineers,8322,2/8/2021,12/16/2026,43,G7,2,ZMB,Zambia,Lusaka Province,ZMB03
C025005,W01717,ORG0346,10/15/2023,4350.13,6678.18,3668.37,Permanent,Ingenieur,Engineer,Technicians,8322,6/22/2015,11/5/2026,45,G7,25,ZMB,Zambia,Eastern Province,ZMB04
C025006,W03752,ORG0157,5/13/2023,4352.21,4352.21,4352.21,Short-term,Ingenieur,Engineer,Technicians,2141,7/21/2017,7/7/2024,36.3,G5,2,ZMB,Zambia,Northern Province,ZMB01
C025007,W08397,ORG0193,1/23/2024,3626.32,5042.91,4282.3,Short-term,Ingenieur,Technician,Engineers,8322,10/16/2021,12/28/2026,37.6,P2,28,ZMB,Zambia,Western Province,ZMB02
C025008,W03123,ORG0214,6/10/2023,3254.33,3366.19,3366.19,Open-term,Chauffeur,Technician,Analysts,2411,9/28/2019,10/13/2028,42.5,G6,4,ZMB,Zambia,Central Province,ZMB02
C025009,W06387,ORG0048,12/18/2023,2773.19,3784.36,3784.36,Short-term,Chauffeur,Driver,Technicians,2141,6/24/2016,3/31/2025,41.8,G8,26,ZMB,Zambia,Western Province,ZMB05
C025010,W03109,ORG0482,3/4/2024,4392.45,5491.79,5063.91,Short-term,Analyste,Driver,Technicians,3115,5/13/2023,10/7/2027,43,P1,22,ZMB,Zambia,Western Province,ZMB05
C025011,W02962,ORG0086,2/23/2024,5090.53,5090.53,4861.24,Permanent,Ingenieur,Driver,Analysts,2411,7/31/2021,9/17/2027,55,P1,25,ZMB,Zambia,Western Province,ZMB03
C025012,W03143,ORG0094,2/1/2023,5501.86,6374.54,5259.94,Permanent,Ingenieur,Accountant,Engineers,8322,9/21/2019,10/26/2024,34.2,G7,7,ZMB,Zambia,Northern Province,ZMB02
C025013,W07880,ORG0060,5/13/2023,5205.13,5533.2,4831.36,Permanent,Chauffeur,Analyst,Analysts,2141,12/23/2019,6/16/2024,40.2,P1,21,ZMB,Zambia,Central Province,ZMB04
C025014,W01538,ORG0284,1/2/2024,4380.34,6227.21,4818.07,Permanent,Ingenieur,Engineer,Drivers,2411,1/15/2023,7/3/2024,40.2,G7,10,ZMB,Zambia,Western Province,ZMB04
C025015,W00184,ORG0375,10/8/2024,2109.28,4963.48,3296.11,Short-term,Chauffeur,Driver,Engineers,2141,1/17/2018,12/9/2027,44.7,G5,9,ZMB,Zambia,Eastern Province,ZMB05
C025016,W03388,ORG0122,5/24/2024,4539.86,5520.85,4023.63,Permanent,Analyste,Technician,Technicians,3115,9/15/2015,4/27/2026,43.2,P1,1,ZMB,Zambia,Northern Province,ZMB02
C025017,W06992,ORG0057,8/16/2024,3608.18,4857.76,4812.8,Permanent,Chauffeur,Driver,Drivers,8322,3/17/2020,11/22/2025,44.7,G8,22,ZMB,Zambia,Central Province,ZMB01
C025018,W03125,ORG0047,4/18/2024,1710.29,5195.76,5195.76,Short-term,Chauffeur,Driver,Accountants,2421,6/2/2018,3/9/2026,37,P2,7,ZMB,Zambia,Eastern Province,ZMB04
C025019,W05817,ORG0230,8/23/2023,3739.76,4763.26,3808.88,Short-term,Ingenieur,Accountant,Technicians,3115,9/8/2018,8/8/2024,38.6,P2,8,ZMB,Zambia,Eastern Province,ZMB04
C025020,W07341,ORG0214,4/20/2024,4473.88,5729.6,5729.6,Permanent,Analyste,Driver,Accountants,8322,4/19/2018,9/17/2027,44.2,P1,23,ZMB,Zambia,Central Province,ZMB01
C025021,W08523,ORG0323,6/20/2023,4234.56,5321.12,5321.12,Permanent,Analyste,Engineer,Engineers,2421,8/24/2018,6/26/2025,40.1,P2,4,ZMB,Zambia,Central Province,ZMB03
C025022,W03051,ORG0151,5/23/2023,3239.43,3324.51,3324.51,Permanent,Analyste,Accountant,Engineers,2141,12/5/2016,8/15/2028,42.1,G7,14,ZMB,Zambia,Lusaka Province,ZMB05
C025023,W00832,ORG0449,4/3/2024,3741,6385.18,4201.1,Open-term,Analyste,Engineer,Accountants,2411,6/22/2022,6/25/2028,41.2,G6,2,ZMB,Zambia,Central Province,ZMB04
C025024,W02753,ORG0352,5/17/2024,5200.26,5200.26,2732.23,Permanent,Ingenieur,Analyst,Drivers,8322,2/19/2020,12/14/2024,42.2,G5,12,ZMB,Zambia,Central Province,ZMB02
C025025,W06928,ORG0249,9/26/2024,5025.6,5025.6,4930.52,Open-term,Ingenieur,Driver,Engineers,8322,10/21/2017,12/8/2025,48.2,G8,15,ZMB,Zambia,Eastern Province,ZMB01
C025026,W03334,ORG0099,5/14/2023,4043.18,6255.51,4612.03,Permanent,Technicien,Technician,Analysts,2421,9/18/2021,6/19/2027,32,G5,7,ZMB,Zambia,Northern Province,ZMB03
C025027,W09878,ORG0105,11/14/2024,3229.59,4859.5,4859.5,Permanent,Ingenieur,Accountant,Engineers,2411,8/16/2023,3/26/2024,46.7,P1,4,ZMB,Zambia,Western Province,ZMB04
C025028,W01014,ORG0033,9/6/2024,4286.19,5282.95,5282.95,Permanent,Technicien,Analyst,Drivers,2421,7/12/2015,10/2/2027,42.3,P1,23,ZMB,Zambia,Northern Province,ZMB05
C025029,W00375,ORG0152,7/20/2023,4225.31,6868.58,3722.81,Open-term,Ingenieur,Driver,Technicians,3115,6/11/2019,4/25/2026,41.1,G5,16,ZMB,Zambia,Northern Province,ZMB05
C025030,W05608,ORG0445,5/13/2024,3151.11,3931.48,3931.48,Permanent,Chauffeur,Accountant,Technicians,2141,10/25/2017,5/30/2026,50.8,P2,2,ZMB,Zambia,Western Province,ZMB02
C025031,W00654,ORG0273,7/11/2023,4056.45,6432.29,4777.37,Permanent,Ingenieur,Accountant,Engineers,2421,4/27/2021,8/22/2024,30.7,G8,19,ZMB,Zambia,Lusaka Province,ZMB01
C025032,W06253,ORG0270,5/1/2023,4336.36,5983.64,4247.45,Short-term,Comptable,Accountant,Engineers,8322,8/6/2015,6/3/2025,33.2,P2,5,ZMB,Zambia,Northern Province,ZMB04
C025033,W07472,ORG0016,10/4/2023,3599.57,6405.08,3464.39,Short-term,Chauffeur,Analyst,Analysts,2141,10/1/2017,10/14/2028,44.9,G6,18,ZMB,Zambia,Northern Province,ZMB04
C025034,W03908,ORG0314,5/31/2023,4799.49,5855.6,5389.33,Open-term,Ingenieur,Accountant,Engineers,8322,8/17/2021,11/14/2025,49.8,P1,29,ZMB,Zambia,Lusaka Province,ZMB05
C025035,W07669,ORG0062,12/14/2023,4803.38,5340.3,4868.47,Permanent,Comptable,Analyst,Drivers,8322,8/26/2016,9/29/2028,30.2,G8,23,ZMB,Zambia,Western Province,ZMB02
C025036,W08259,ORG0054,10/24/2023,4248.85,4493.58,4060.24,Short-term,Ingenieur,Driver,Drivers,2421,7/12/2016,8/22/2027,35.1,P1,24,ZMB,Zambia,Central Province,ZMB05
C025037,W01496,ORG0204,4/15/2023,4143.34,6660.24,5784.47,Short-term,Comptable,Accountant,Accountants,3115,11/20/2015,8/19/2026,37.3,G5,21,ZMB,Zambia,Northern Province,ZMB01
C025038,W02340,ORG0329,1/29/2024,4961.38,5678.18,5591.2,Short-term,Chauffeur,Analyst,Drivers,3115,10/7/2017,11/8/2026,41,G6,25,ZMB,Zambia,Northern Province,ZMB04
C025039,W00593,ORG0190,10/7/2023,4987.95,4987.95,4987.95,Short-term,Comptable,Technician,Technicians,2411,10/5/2023,7/2/2027,30.1,P1,12,ZMB,Zambia,Eastern Province,ZMB01
C025040,W07814,ORG0150,11/23/2024,4150.1,6020.51,4737.74,Open-term,Technicien,Driver,Analysts,2141,1/24/2016,8/20/2026,37.6,G7,10,ZMB,Zambia,Western Province,ZMB01
C025041,W00818,ORG0212,2/6/2024,4239.67,5684.38,3909.12,Open-term,Comptable,Engineer,Technicians,8322,3/8/2022,1/18/2026,40.6,P2,11,ZMB,Zambia,Western Province,ZMB02
C025042,W02956,ORG0090,6/11/2023,4612.16,4612.16,4612.16,Short-term,Ingenieur,Technician,Analysts,3115,12/10/2016,11/4/2026,30.5,G8,5,ZMB,Zambia,Eastern Province,ZMB04
C025043,W05625,ORG0372,9/8/2023,6074.17,6074.17,4934.23,Open-term,Ingenieur,Technician,Analysts,2421,5/19/2017,5/4/2025,41.4,G6,13,ZMB,Zambia,Central Province,ZMB03
C025044,W02285,ORG0032,6/7/2024,5523.12,5523.12,4769.09,Permanent,Chauffeur,Driver,Analysts,8322,7/20/2021,1/25/2025,46,P1,5,ZMB,Zambia,Western Province,ZMB02
C025045,W09797,ORG0274,3/22/2023,6105.11,6105.11,3664.3,Permanent,Technicien,Engineer,Accountants,2421,10/30/2023,3/13/2026,42.6,G6,8,ZMB,Zambia,Central Province,ZMB05
C025046,W06480,ORG0328,6/26/2024,3414.21,6631.04,4216.81,Open-term,Ingenieur,Technician,Engineers,2141,11/8/2021,6/12/2028,34,G7,11,ZMB,Zambia,Western Province,ZMB03
C025047,W04444,ORG0418,9/4/2024,3644.43,5192.71,2453.88,Permanent,Chauffeur,Accountant,Drivers,2421,9/30/2023,6/5/2027,42.2,G7,15,ZMB,Zambia,Northern Province,ZMB03
C025048,W08591,ORG0189,3/2/2023,2810.51,4349.98,4349.98,Open-term,Analyste,Analyst,Accountants,3115,3/10/2017,8/10/2026,44.9,G7,21,ZMB,Zambia,Lusaka Province,ZMB05
C025049,W02839,ORG0114,7/8/2024,5383.64,5383.64,4714.17,Permanent,Analyste,Accountant,Accountants,3115,11/17/2021,11/24/2028,40.7,G7,24,ZMB,Zambia,Lusaka Province,ZMB04
C025050,W09030,ORG0008,12/23/2024,5261.93,5261.93,4388.58,Open-term,Analyste,Engineer,Technicians,8322,8/29/2023,5/10/2024,30.4,G6,25,ZMB,Zambia,Northern Province,ZMB04
C025051,W09758,ORG0268,7/31/2023,4469.51,4469.51,4469.51,Permanent,Ingenieur,Technician,Accountants,2141,5/11/2019,3/17/2026,43.2,G8,25,ZMB,Zambia,Western Province,ZMB01
C025052,W07990,ORG0354,3/21/2024,4546.68,5097.93,3535.03,Permanent,Comptable,Technician,Analysts,8322,5/21/2015,5/24/2027,34,P1,18,ZMB,Zambia,Central Province,ZMB02
C025053,W08817,ORG0228,5/21/2023,2819.97,5066.63,4946.91,Permanent,Comptable,Analyst,Technicians,2421,8/19/2017,5/26/2024,43.9,G5,21,ZMB,Zambia,Central Province,ZMB03
C025054,W09703,ORG0306,7/17/2023,3896.72,3896.72,3896.72,Open-term,Comptable,Analyst,Technicians,8322,5/6/2020,12/16/2026,37.5,P1,4,ZMB,Zambia,Central Province,ZMB01
C025055,W02959,ORG0252,4/8/2023,2816.12,5205.7,4377.65,Permanent,Ingenieur,Engineer,Analysts,8322,12/9/2022,10/21/2027,33.5,P2,12,ZMB,Zambia,Lusaka Province,ZMB03
C025056,W08324,ORG0444,4/28/2024,2995.75,5254.71,3897.92,Permanent,Technicien,Technician,Technicians,2141,8/6/2023,10/15/2025,41.7,G8,5,ZMB,Zambia,Western Province,ZMB04
C025057,W02456,ORG0046,8/13/2023,3892.42,4503.35,3798,Permanent,Analyste,Driver,Analysts,2421,7/11/2021,4/6/2027,38.5,G5,13,ZMB,Zambia,Eastern Province,ZMB03
C025058,W06133,ORG0435,12/12/2023,4426.69,4530.56,3539.24,Open-term,Ingenieur,Driver,Engineers,2141,1/9/2016,7/24/2025,44.2,P2,23,ZMB,Zambia,Lusaka Province,ZMB01
C025059,W02258,ORG0126,6/21/2023,5286.18,5666.37,5380.2,Open-term,Analyste,Accountant,Drivers,3115,8/2/2017,5/17/2026,40.6,G7,14,ZMB,Zambia,Lusaka Province,ZMB01
C025060,W06955,ORG0054,9/4/2023,4358.88,4622.51,4187.73,Short-term,Ingenieur,Technician,Analysts,2411,2/28/2020,3/13/2024,39.7,P2,9,ZMB,Zambia,Lusaka Province,ZMB03
C025061,W06373,ORG0402,11/21/2023,2436.7,5524.23,4615.51,Permanent,Comptable,Engineer,Engineers,2141,4/30/2017,2/12/2025,33.5,G8,8,ZMB,Zambia,Lusaka Province,ZMB03
C025062,W03658,ORG0237,11/26/2024,4241.94,5330.63,5330.63,Open-term,Comptable,Accountant,Analysts,2421,5/27/2018,5/9/2025,47.3,P2,24,ZMB,Zambia,Central Province,ZMB01
C025063,W08874,ORG0322,4/13/2024,3029.23,6818.39,6096.09,Permanent,Comptable,Analyst,Engineers,3115,7/30/2017,10/14/2028,42.5,G8,16,ZMB,Zambia,Eastern Province,ZMB05
C025064,W09724,ORG0440,12/29/2024,4033.14,5447.42,3738.35,Open-term,Analyste,Accountant,Engineers,2411,6/22/2020,8/3/2024,28.3,P1,16,ZMB,Zambia,Lusaka Province,ZMB02
C025065,W04541,ORG0076,3/18/2024,4185.1,4659.92,4373.37,Open-term,Chauffeur,Technician,Technicians,2421,10/7/2015,1/24/2027,34.9,G6,2,ZMB,Zambia,Western Province,ZMB04
C025066,W02839,ORG0445,3/7/2023,5009.92,5009.92,5009.92,Short-term,Comptable,Engineer,Drivers,2141,1/10/2018,5/4/2027,40.6,G8,17,ZMB,Zambia,Lusaka Province,ZMB04
C025067,W06235,ORG0354,5/25/2023,3536.07,6948.03,6383.32,Permanent,Analyste,Accountant,Analysts,2141,7/21/2020,12/5/2027,44.2,P1,9,ZMB,Zambia,Lusaka Province,ZMB03
C025068,W02908,ORG0282,1/15/2023,3362.93,3714.52,3714.52,Permanent,Comptable,Engineer,Technicians,2421,2/13/2023,11/7/2026,37.7,G8,23,ZMB,Zambia,Northern Province,ZMB01
C025069,W01412,ORG0033,4/17/2023,5648.02,5648.02,5134.62,Short-term,Technicien,Driver,Technicians,2411,10/13/2015,1/20/2027,39.3,G7,21,ZMB,Zambia,Eastern Province,ZMB04
C025070,W03596,ORG0103,9/17/2024,3125.34,5052.51,4744.51,Open-term,Comptable,Engineer,Engineers,3115,9/14/2021,3/23/2028,40,G6,4,ZMB,Zambia,Eastern Province,ZMB02
C025071,W06320,ORG0240,2/3/2024,5167.86,5167.86,4922.1,Permanent,Ingenieur,Driver,Technicians,8322,9/12/2019,9/13/2025,44.2,P2,12,ZMB,Zambia,Eastern Province,ZMB05
C025072,W07208,ORG0479,12/6/2023,3686.15,4750.81,3932.86,Permanent,Comptable,Engineer,Engineers,2421,10/10/2018,8/30/2024,33.4,G5,27,ZMB,Zambia,Northern Province,ZMB04
C025073,W03462,ORG0009,6/21/2024,4219.78,4354.62,4354.62,Permanent,Comptable,Analyst,Accountants,3115,7/15/2016,4/10/2028,31.8,G6,17,ZMB,Zambia,Eastern Province,ZMB02
C025074,W03866,ORG0280,11/25/2023,4774.2,5480.61,3219.74,Open-term,Comptable,Technician,Drivers,2141,6/12/2016,12/9/2025,42.8,G5,8,ZMB,Zambia,Northern Province,ZMB01
